A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,C,A,A,A,A,C,C,C,C,C,A,A,A,A,A,A,A,C,A,C,A,C,A,A,A,A,A,A,A,A,A,A,A,C,A,C,C,C,A,A,N,N,N,N,N,N,N
109.5,94.7,72.8,-8.4,111.3,48.5,99,103.5,-30.7,54.9,122.8,95.3,61.8,124,39,73,71.1,72.8,46.4,76,83.5,236,69.4,81,56,70.8,79,53.7,38.1,92,78,78,62,36.4,-9.6,93,72,50,44.4,39.7,113,81.6,148,180.7,1.6,117.1,140.3,52.7,88,-175.2,-203.7,-21,324.8,90.2,96,115.7,-18.9,66.8,110.7,73.6,56.3,27.2,102.2,83
14.2,18,42.4,137,-2.1,0.3,104,53.4,144,68.1,23.8,9,29.3,76.4,52.7,18.9,9,26.9,21.4,27.2,3,2.6,12.5,-3,-8,0.6,27.5,18.5,68,44,28.4,3,30,39,40.8,-24.5,21,20,44.4,-11.4,66,42,5,8.4,134.7,64,9,-0.6,-16.8,30.4,201,2.2,67.3,42,34,18,95.3,18.5,105.5,19.3,16,54.1,21,5.6
1235.2,2023.4,2499.1,607.2,919.1,3433.3,361.9,1154.6,3401.3,1983.4,1960.9,1235.8,2777.4,2050,1687.4,1579.7,2126.2,1086.5,729.6,2436.7,335.6,532.7,540.1,1305.6,1699.8,1040.5,3227.1,1038.4,1221.8,691.6,473.3,1319,2135.1,592.4,908,988.8,1409.6,451,1238.5,1133.7,2686.6,1531.2,1354.5,1159.2,2275.3,1231.5,809.6,1087.2,799.9,741.5,535,2128.3,528.4,1364.8,907.5,1347.7,1852.5,534,878.8,570.2,580.4,673.9,623.6,1121.1
45,19,59.3,60,22.7,32,33,35.5,107.2,23.1,55.1,-0.4,33.3,68.5,63,29.6,52.7,26,67.2,10,33.4,66.2,4,-9,29.6,-3,81.2,20.2,33.8,31,22,41.6,49.7,76.7,32.8,16,-11.6,93,71.3,74.6,46.4,32,30.3,25.4,251.3,3.8,25.3,57,55.6,26.4,119,75.5,3.3,58.1,42.6,6.6,178,46.8,-1,33.2,1.3,44,1.7,46
642.5,1733.5,567.8,757.5,866.8,561.9,548.3,736.6,189,603.5,586.9,1117.1,1173.1,738.2,862,1115.1,956.2,787.7,361.7,1804.6,2781.8,387.4,1710.3,804.1,411,1980,1057.6,1129.7,1172.9,558.6,913.3,943.4,664.2,719.1,563.9,823.1,860.5,1122.7,824.7,602.1,844.3,1262.9,691,1075.1,311.6,334.1,401.5,987,462.5,806.5,570.7,403.8,397.8,834.5,870.9,611,590.6,416.2,505.3,550,496.1,590.8,429.3,656.4
72.9,54.1,58.1,-4.6,95,21,54.1,74,-52.2,67.3,57,21.8,36.5,123,31,72,34.3,-0.4,-3.9,32,106,25.6,58.3,79,82,114,137.6,69,54.9,46,72,71.1,75.5,43.5,-1.9,37.8,142,24.1,128,65,62.7,120.4,54.9,96.8,29.1,42.4,40.5,83.5,10,189.1,36.1,18.2,9,99.8,104.4,60.4,25.6,41,67.6,23.5,94.7,72.9,43.3,16.7
681.1,605.9,775.1,195.1,411.7,412.4,269.4,718,45.5,889.8,527.6,236,400.8,1391.6,225.9,513.6,783,287.1,194.7,1249.5,740.3,203,516,713.5,1441.7,855.1,1193.1,447,1123.8,230.5,549.2,273.7,279.2,122,265.9,541.4,735.6,215.4,654,651.9,420.2,1198.4,432.3,902.8,-35.5,596.6,295.2,439.5,188.2,130,198,420.9,428.6,341,522.3,359.1,321.6,261.2,232,240.1,276,265.8,230.6,330.7
-2,0,-26.6,-36.8,-7.7,-1,29,37.2,-36.7,19.1,26,-23,-15.7,-71.8,-4.3,-30.6,-14.4,1.3,-7.8,-19.8,-19.4,-4.2,-19,-19.9,-43.5,-31,-45.4,-54.4,-56.4,12.5,18.5,41.6,-41.7,-24.9,132.2,9.9,-86.8,-16.9,140.3,49.4,-14.1,18,-30.3,-40.7,-4.5,-44.7,-27.8,-56,11,-20.7,-5.1,-114.1,-30.6,18,-0.4,-15.5,-50.2,-16.4,-82.3,-46.3,16,-74.6,-31.4,-38.8
848.9,964.4,1245.6,414.8,799.6,651.8,642.4,840.2,24.5,931.2,374.6,632.9,683.1,912.9,869,585.2,1216.4,587.7,339.4,563.4,221.2,370.3,664,629.8,1176.2,1058.6,1199.7,949.6,716.2,410.2,579.6,853.5,721.6,545.9,529.5,766.1,713.8,389.3,759.4,679.1,1029.6,348,1006,738.1,84.2,627,558.2,765.2,682.3,973.3,238,382.1,711.3,702.2,540,751.5,420.9,709.9,625.5,581.6,658.8,496.1,635.6,478.2
2,2,-8.6,-36,-25.6,-73.9,-38.4,39,-11.7,-97.2,-66.5,53.4,-71.4,-38.2,-46.3,-31.7,-27.4,13.7,-26.5,127.8,-34.8,-85.8,-1.3,29,113,30.5,99.2,6,-87.7,-24.2,-13.1,52.8,-81.4,-35.2,-55.7,73.8,44,-105,-43.8,58,63.9,26,-44.1,-37.6,-132,-97.3,-12.8,-58.7,-7.2,-8.6,-485.1,-306.7,-75.2,-25.1,-57.7,65,-492,58,72,24.3,33.2,120.4,65,9
138.8,119.7,226.8,107.1,210.9,153,183.4,182.4,109.3,178.3,111.6,89.8,106.2,115,113.5,173.1,207.8,235.4,247.4,93.6,333.3,180.4,253,142,407.4,325.5,156,287,146.5,152.4,134.7,117.2,156.7,89,419.2,313.9,160.7,83,268.4,325.7,161.6,105.5,215.4,167.1,75.3,74.6,206,150,214.9,233.5,259.8,137,111.8,108,153.3,175.9,137.5,194.8,291.1,184,201.8,257.4,237.3,293
269.6,403.2,401.5,619,293.4,311.4,243,288,148.7,243,350.6,555.2,286.2,618.2,280.1,300.9,476.4,307.3,196.6,250,345.7,93.8,333.5,338.9,300.7,412.8,351.3,334.1,226,243.9,339.4,179.9,190.9,371.2,135.4,308.7,391.5,335.2,411,166,357.5,349.6,210.7,441.6,46.3,219.6,111.3,187,361.6,255.4,407.2,520.1,233,202.2,271.2,314.2,84.7,268.8,548.5,408.9,431.9,484.3,422.8,518.8
6,-12.4,-24.8,-28.8,6.6,-15.9,13.7,-22.2,8.1,-24,19.1,-7.4,-4.2,6.6,-20.1,-30.6,6,-3,-23,-4.8,-28.5,-32.4,9,-2,36.2,-10,10.4,-5.6,16,-21.8,-6,16,-0.3,2.5,-22.3,-48.4,7.8,-14.8,28.7,16.6,-29.2,-5,-5.3,6,2.9,42.4,-26.5,-6.8,-23.4,21.6,41.4,27.4,59,-26.5,-27.6,-5,5.2,16,-10.8,22.7,11,12.5,0.3,26
214.1,161,231.6,47,211.7,200.4,252.7,138,193.6,367.7,246.8,162.6,120.6,178,246,305.2,156.9,242,426.2,108.9,154.8,221.1,245,205.3,225.7,241.4,158,224.1,95.8,322.2,315.1,235.7,167,361.5,177.2,269.8,222.2,228.3,177,312.2,230,178.3,177.8,78.1,263.5,166,206,243,279.8,86.2,305.7,224,90.5,156.1,215.3,203,133.2,217.1,411,275.7,284,338.5,355.1,336.1
40,72,7.5,-12.6,72,166.6,5,59.3,83.1,22.4,110.7,28,25,-3,227.8,70.2,13.7,159,3.7,324.1,294.2,164.2,50.8,170.8,36.2,48.5,172.9,158,26,79,86,82.6,158,86,156,103.5,57,113.8,103,73.8,173.1,6,-5.3,45.8,40.8,393.2,54.9,59.3,109.8,-0.8,378,79.6,168.7,34.8,29.6,101.3,26,110.5,118,100.2,105.5,97.1,166.5,119.8
277,123.1,105,358,133.7,200.4,110.7,223,216.4,206.9,199,150,305.2,210,119,154,108.9,208.8,353.1,275,322.4,260.8,213.6,184.7,257.1,515.5,261.2,364.9,138.4,144,173,162,127,117.2,274.7,132.2,389,308,189,222.1,139.3,253.1,262,319.5,114.9,133.5,180,132.2,135.4,95.1,188,395.5,280,541.1,245.1,108.8,192.7,108,129.1,183,176,146.6,206,181.6
452,225.1,1711.8,110.2,435,2478,230.8,696.8,150.5,163.3,172,290.8,19,1400.3,1235.8,510.2,110.7,334.6,96.3,93.6,151.5,203,151,215.4,126,632.8,52,751.2,58.1,216.4,570.3,250.6,368.8,696.4,547.2,898.2,665.1,423,919,819.1,573.1,125.2,464.6,299.6,197.6,265,117.2,927.3,146.2,184.4,1477.7,268.8,70.8,849.1,559.9,530.8,1484.1,123,158,198.9,68.5,159.9,177.2,151.5
101,101,148.7,217.3,136.5,161.7,135.1,127.4,265,148,209,150,94.7,133.2,192.4,88,153.7,77.4,250.7,221.9,146.2,307.8,146,52,178,115,165.5,119.8,165.4,168,115.5,128.2,143,187.9,72,190.9,152,145.1,77.4,160.3,166,95.5,182.5,131.2,314.9,133.5,200.7,229.4,216.7,336.7,125,328.2,198,110,167,114.9,305.1,155.8,131.1,118.9,106.3,160.8,132.2,114.2
130,111.6,140.8,185,119.8,161.7,142.7,123.1,194.4,175.1,165,155,151,95.8,156.2,124.5,133.5,170,184.7,83.5,81.2,159.2,112.2,113.8,58.1,60.2,114.2,112,176.1,190.9,114.7,73,136,130,217.1,187.2,105,122,89.1,87.1,115,142.8,202.8,206.9,408.5,194.3,214.9,127.8,246.7,222.1,289.3,364.4,51.4,88,147.7,174,166,156.9,208.6,92,234.3,106.3,96,127.2
341,378,489.5,411.8,406,612.7,500.4,370.5,804,554.6,639,460.4,855.7,407,552.7,375.9,403.5,502,820,432.9,267.2,578.6,405.3,288,284.5,282.2,403.4,359.2,587.6,527.3,378,474.4,421,578.6,590.4,396.6,383.1,667.8,585.1,433.4,425.4,422.7,467.4,728.4,2315.3,690,409.5,523.5,529.7,684,597.6,781.9,450.5,467.5,460.9,400.3,968.9,421.5,543.9,357.8,460.6,320.2,338.6,435
468.7,1196.1,832.6,633,522.7,651.8,629.4,487.8,839.7,501.3,615.5,1447.1,338.1,710.5,787.1,548.7,1468.2,1112.5,384.2,914,525.3,423.6,678.5,666.7,1309.3,721.3,864.7,784.6,1537.7,759.1,431.7,352.8,629.2,671.3,619.5,500.9,491.6,423,729.6,1198.2,929,435.3,423,487,475.1,804.3,515.5,467.9,812.3,1337.6,361.3,817.8,577.5,404.1,624.6,1005.2,1638.5,772.9,1177.5,739.8,985,1013,926.8,1557.5
140.5,276.9,295.2,131,190,206,68,161.4,-51.9,37,240,163.7,261.7,210,179,106,222.1,133.7,57.7,335.6,185,62,157,156.1,317,121,282.4,292.7,110.7,129,145.9,128.2,194.7,80,48.2,270.6,90.2,108,116.5,209.8,163.3,190.8,126.7,286.2,111.1,244.9,16.7,176,96.8,-613.2,-47,21.3,-27.5,211.1,194,159,-2.7,197.2,237,288,263.3,246.4,248.1,196.2
1046.4,789.4,1875.1,450.6,1112,616.9,952.9,1371.8,3820.2,1245.1,1862.4,1545.7,2161.8,4282.7,2826.8,975.4,4528.7,1726.9,663.8,2110.4,352.1,1042,3932.1,786.8,1329.3,907.4,1720,1139.5,908.6,953.1,1139.6,1379,2056.1,1002.4,777.7,1260.6,1492.1,781.8,880.7,2328.3,1180.8,5347.9,914,1840.9,1132,2313.3,737.6,2119.7,1025,1144.3,849.5,931,969.1,1937,2376.5,1647.7,2969.2,1416.3,2405.3,1560.5,1225.7,1463.2,1971.9,1925.7
40,31,20.2,36.4,58.1,111.3,52.7,-4.2,140.5,19.8,14.4,59,103.5,41.4,54.9,47,11.3,27.7,195.6,30.8,127.8,35.2,104,91.3,47.8,78.1,21,16,3.7,32,63.9,6,42,49,190,67.6,166,105,81.2,33,30.5,40.5,45,29.8,68.7,21,73.8,121.3,18.5,52.8,82.3,130.9,73.1,87,55.6,85.5,75.8,39,18.1,-9.2,4.7,0.6,-6.5,-18.5
303,491.4,414.8,241,318.8,377.1,394.9,287.2,557.6,520.1,474.3,367.5,563.6,622,389.2,451.4,537.4,342.1,474.2,317.9,412.2,323.9,276.5,262.4,291.6,231.8,346.4,303,607,355.7,307.3,417.9,409.7,481.1,447,398.3,232.5,420,382.3,408.8,418.2,418.5,352.9,637.4,682.6,403,476.1,441.1,417.5,470.7,284.8,414.6,396.9,338,325.7,386.2,363.5,350.3,449.7,382.2,351.5,247.2,383.6,359
61,41.4,24.3,-49.1,108,62,46.2,115,65.6,12.5,40.7,61,37.1,-8.8,54.9,30.8,59.3,137.5,42.2,50.8,10.8,29.8,14.8,51,25,33.8,24.3,43,-2,58.1,54.9,16,50.8,50,93.5,15.1,79,94,60,63,36.2,82.9,93,73.8,42.9,-8.8,38.1,38,47.3,2.8,33.2,60.3,47.5,46.2,89,50,43.2,-8.4,-3,-14.6,41.2,19.3,8.3,1
930.3,792.9,1104.1,1196.3,687.2,670.1,503,549.4,748.5,606.3,623.9,656.4,442.9,660.3,500.4,1243.3,541.6,619.5,417.4,1517.9,420.4,382.7,851.9,838.8,786,570,1007.2,888.4,861.3,552.6,993.7,709.9,713.7,610.4,519.6,684.9,717.9,555.1,534.9,775,738,1427.1,719.3,583.6,369.4,442.9,502.6,575.3,389.7,891.9,702.9,453.8,296.9,628.8,828,751.5,1290.8,652.5,683.5,661.9,655.5,657.8,572.2,689.8
183.4,208.4,165.5,142,184.3,202,234.1,179.9,431.8,308.3,278.3,146,209.8,189,146.6,135,173,174,281.3,166.6,91.8,234,288,194.4,171.2,111,149,266,275.5,179,168,175.7,106.2,214.5,197,152.2,130,145.1,150.5,207.9,177.2,221.9,231.2,182,118.6,268,248.3,105.3,191.5,116.7,103,113.4,133.5,196.6,180.4,190.8,104.7,261.2,303.5,170,145.9,138.6,222.1,230
529.3,421.7,444.7,737.8,540.6,665.1,561.3,676.9,361.5,400,305.6,366.6,370,532.3,384.8,712.1,711.6,431.8,260.6,523.1,801.6,338.8,685.8,604.8,552.5,807.1,673.3,375.2,276.5,376.5,532.6,463.9,395.8,555.3,407.9,362.2,531.7,625.7,317,348.9,669.5,921.8,322.3,571.1,163.8,411,400,409.5,386.9,557.4,428.1,248,443.2,429,525.4,416,243,457.3,351.9,399.8,390.5,431.8,337.7,282.5
308.6,182.5,345.5,226,3117.2,310.3,267.7,5921,728.7,406.2,298.4,277,399.6,323.2,288,497.7,277.4,263.9,500.7,241.1,235.2,344.6,243,211.9,198,778.9,282.4,857.7,274.4,265,2520.9,312.9,786.1,324.1,3980.3,283.2,2978.7,1833.2,499.3,251.8,264.1,290.1,717.6,401.3,726.6,322.3,282,293,229.7,377,3852.2,513.4,6570.5,5057.3,650.4,219,453.7,264,250,632.2,202.5,196.2,231.6,220.9
279.7,225.1,364.2,312.4,3309.7,232,298,6183.5,1033,372.5,355.7,364.2,377.3,363,345,622,271.2,312.6,527.7,324.1,260.6,456,304.6,226.8,202.4,790.6,269,928.2,397.1,334.2,2483.9,319.9,863.9,409.4,3983.6,381.4,3075.8,2439.9,318.1,317,287.2,292.3,818.3,595.1,966.1,373.5,325.7,299,281.4,283.4,4100.5,555.5,6823.4,5267,709,282.2,507.4,255.4,325,699.6,246.4,274.2,267.5,271.4
295.5,230.4,404.4,238,1561.5,257.7,330.4,2071.8,285.2,413.1,422.7,224,289.1,313,315.9,344.2,196.2,188.2,248.5,275,232.6,367.4,278.4,256.2,236.6,458.5,284,618.9,291.2,313.8,955.8,241.2,499.9,202.2,2173.4,159.1,1425.8,975.2,213.6,308.5,246.5,324.5,439,435.5,383.9,361.6,425.8,254.9,355.3,211.9,1812.6,254,2860.4,1603.2,402.1,293.6,305.1,295.2,274.7,411,325,149.2,176.1,258.3
176.8,217.3,243.9,198.4,232.1,203.6,338.8,147.7,807.7,277.5,351.4,209.4,201.4,168.7,234.4,199.4,162,254,440.6,101,130,732.2,177.6,52.8,166.5,112,181.5,211.9,251.4,330.8,201.6,202,226.5,327.6,212.8,159.1,191.8,225.1,330.3,279.8,203.3,167.8,228.5,324.4,1171.2,251.6,341.2,242.1,348.9,471.6,325.9,641.3,247.2,229,236.3,305.8,478.1,277.3,268.5,172,213.6,154.5,239.2,148.3
46.4,70.2,52,112.4,70.2,34.3,74,82,170,54.9,66,63,2.2,52.8,58,39,45,61.6,7.2,49.7,42.6,37.7,62.3,45,61.6,-1.8,52.8,26.9,34.6,67.3,50.8,43.3,25.2,29,79.8,64.1,53.4,36.7,41.4,44.3,72,61,96.8,109,320,67.6,32,82.4,79,63.7,119,221,44,30.8,24.6,60.4,91.6,65,109.8,59.3,56.3,29.6,10,53.9
62.3,110.7,233.5,124,175.1,155,83,127.4,360.6,114,201,105,415.9,110,185,155,128.3,90.2,222.1,113.5,90.5,220.2,42,60.4,130,78.1,98,80,249.3,118,103.5,130,95.8,206.9,246,140.8,79,111.3,119,202.4,134.7,133.5,76.4,237.4,44.7,172,112.2,175,123.5,519,383.7,263,107.3,95.8,121.7,83.1,406.1,103.5,153.7,113.5,140.8,115.5,51,80
477,379.9,332.9,387.4,358.2,427.6,348.7,442.4,185,268.8,380.5,250.7,323.2,281.6,267.4,371.7,394.5,318.7,190,408.6,342.6,534.7,422.1,538.8,553.3,350.9,514.7,389.5,371.3,428.3,257.9,401.5,497.7,427.3,226.2,335.4,361.3,211.9,634.3,319.9,284.7,497,346.9,386,144.7,286,343.2,307,373.5,108,295.6,382.1,70.2,430.2,452.6,364.3,170,346.3,305.6,303.5,294.5,445.1,389.2,295
3,30,65.9,-6.8,-27.9,-3.7,-8.4,50.6,23.6,-3,60.4,20.2,141.5,27.5,17.2,-7,-13.3,60.4,149.2,52.8,22,24.9,-8,32,49.2,6.6,14.6,16.8,82.9,21,18.5,75,23.5,15.2,-10.9,73.8,20,-1.2,24.3,82.6,55.3,26,6.3,-12.8,11.8,42.4,5,55.6,13,-10.6,-51,31.5,134.7,30.8,39,75.1,78.4,60,52.6,34.3,49,40,94,23.1
53.4,58.1,92,-12.6,69.4,47.3,52,84,3.3,142.9,135.4,76.7,-0.4,39,98,54.5,47.3,-10,73.4,80.1,53.7,130.9,129.1,-6,66,137.6,105.5,62,106.9,94,73,166,-3.8,65.8,142.9,226.8,19,-9.5,361.8,152,85.8,27.2,103.5,13.7,25.6,186.8,82,-31,129.1,-28.2,79.8,24.1,-35.2,134.7,6.4,16,94.4,136.1,103,71,110.3,27.2,43.3,3
489.5,500.5,374.8,514.7,443.7,620.3,492.9,557.4,442.3,310.2,616.5,433.6,517.3,468.3,502.9,534.1,478.7,424.6,691.4,511.8,392.9,769.7,522.7,497,575.1,404.2,457,454.4,741.7,659.5,379.4,541.9,703.6,569.1,326.6,504.8,482.4,493,989.1,463.1,411.7,620.5,464.6,862.4,627.5,465,490.6,477.9,507.1,617,609.8,1045.4,249.3,585.2,607.2,423.6,839.2,430.6,435.8,408.2,420.2,429.9,484.5,457.4
841,709.9,430.1,847.3,717,564.4,665.5,543.5,358.6,540.6,374.6,893.5,262.8,665.8,668,614,741.6,635.9,311.8,651.2,695.7,422.7,775.8,848.2,657.3,576.7,766.6,622,629.8,647.6,655.5,576,614.6,707.1,799.3,868,477,597.3,412.8,790.6,813.2,750.7,657,670.9,26,1197.5,707.1,496.1,732.9,514.9,376.9,356.2,323.5,667.2,830.7,871.2,349,764.9,834.9,648.1,694.8,622.7,685.1,839.9
381.6,709,252.2,1897.3,213.3,13,248.3,151.5,175,276.5,372,276,202.6,360.4,166.6,382.1,249.4,130,27.1,372,53.7,165.4,76.4,226.8,117.2,267.9,214.1,58,131.4,130.9,152.4,374.6,707.2,460.6,93.5,178.7,303,650.1,203.3,211.7,598,53.7,88,164.9,319,54.9,180,464.3,189.1,546.7,66.4,137,16.7,310,214.5,405.2,418.2,420.2,482.5,404,378.7,691.5,263.3,804.7
162.7,229.3,42.4,158,123.5,85,217.6,184.9,55.8,166.5,21.6,108,164.4,228.5,158,225,310.8,201.8,-4.3,175.1,158,34.5,72,179.3,163.6,260.2,290,83,206,157.1,174.9,151.5,217.1,97,96.2,113,247.2,43,104.7,79,241,120.4,118,43.3,27.1,79,146.5,162.6,166.5,-18.9,78.4,5.7,-29.1,80,184.7,208.4,38.4,82.4,103,151,150.5,133.2,117.1,76.7
195.6,231.4,240.1,155.8,234.8,327.7,206,172.9,-55,274.6,145.2,225,193.4,197.1,207.1,264.1,188.9,157.1,575,133,203.2,352.8,91,68.5,96.8,146,210.5,292.7,218,233,115.5,245.5,367.2,303.6,306.4,213.2,103,279,243,82.6,138.4,174,159.1,151.6,650.6,106.9,232.4,144,207.8,334.8,310.7,404.8,-4.2,231,135.4,153.3,424.5,240.1,206.9,206,227.3,178.7,107.2,103.5
-10,27,-3.7,21.6,11.8,18.1,4,28.4,9.5,12.5,27.5,-7.4,40.6,13.2,63,22.7,20,29.4,12.5,22,27.5,43,27.2,44.1,3,11.8,0,33.2,123,10.2,33.4,18,21,-0.2,57,4.5,0,-1.8,32,39,6,33.2,26,84.1,25.4,76.4,9,32,16.8,35.2,-49,6.9,37.9,4,21,20,32,4.7,17.4,25.2,48,17.7,-8.6,17.4
554.5,309.5,279.4,114.7,511.8,298,406.4,347.2,407,196.2,245.9,215.4,119.7,268.7,244.5,585.2,304.6,359.1,435,111.6,1058.4,512.3,333.5,389,334.9,387,174,313.3,290.1,706.3,528.6,402.2,244.8,441,345.9,231.6,329.7,368.9,252.3,338.3,302.5,216.2,243,204,535.2,236,515.5,349.5,665.1,183.4,536.8,121,239.4,184.7,198,348.9,266.6,361.8,742.1,483.8,415.2,1095.8,497.7,408.8
186.2,642.4,96,18.2,130.9,79,32,32,7.4,539.7,354,16.8,5.3,75.5,1,18.9,526.4,-28.9,65,25,1064.2,64,185.6,118,-36,1.8,19.8,-69.7,332.5,17.4,94.4,76,82,508.4,-64.4,-71.4,20,-25.8,-9.5,-6.8,118,317,-3.8,22.2,-10.8,179.3,595,38,55.6,-42.8,-185.8,-19.6,-2.7,60.4,-109.6,232.2,-37.3,552.3,1334.6,506.8,525.3,1488.7,730.9,857.3
219.8,0,119.8,376.2,50.8,448.8,126.6,256.4,305.4,212.8,46.8,56.3,40.6,107,105.3,258,12.5,271.2,70.4,752.3,452.8,236,395,868.3,239.4,387.8,243,118,84.1,261.3,188.2,202,120,83,103,307.7,218.4,429.8,176,126,126.3,659.4,235.7,548.3,48.3,630,187,189,201.4,10.6,424.5,39.9,507.8,550,131.1,58.1,104.7,34.3,-3.9,71,115.7,46.2,80.1,10
256.9,266.7,260.4,332,221.4,205.2,292,177.4,444.2,298.6,173,266,118.9,215.7,276.1,193.8,287.1,173,296.3,359.1,282.8,252.4,354,255.3,422.2,254,290,218.8,323,192.7,284,214.9,296.4,224,206.9,260.6,277.5,260.6,194.4,507.8,252.7,506.4,252,403,-15.8,292.5,344.1,171.7,280.6,403.5,177,276.5,45.6,228,334.4,154.3,61.7,206,309.8,298.6,301.1,230.5,186.8,255.4
41,41.4,9,39.8,46.2,29,110.7,19.8,126.6,39,45.9,-8.2,35.2,36.2,28,37.8,55.6,19,9.5,62.7,1498.2,6.4,58.3,-8,32,965.5,29,45,20.4,30,74,19,9,103.5,73.4,13.4,593.9,98,63,26,7.5,111,20.3,117,46.7,30.3,165.5,43.5,46.2,70.1,46.4,111.8,18.9,3,39,18,24.1,47.6,71.1,50,20.2,19.3,20.2,65
373.1,530.5,373.1,585.5,744.5,259.8,482.2,239.7,476.5,614.6,532.6,473.8,418.4,304,406.5,453.1,705.9,427,250.7,287,247.4,574.8,275.5,269.6,381.6,378.8,417.8,404.1,401.4,265.9,422.5,276.9,246.5,459.5,403.3,247.4,459.3,297,579.4,346.1,279,171.5,315.9,380.4,195.9,459,397.1,336.4,497,443.3,289.3,536.5,580.3,335,647,437.8,320.4,532.6,565.2,436.3,564.4,423.6,482,423
32,22.2,-0.8,39,26,47.3,2.3,32,-7,30.3,-2.5,-21,1.1,3,50,21,19,11.3,29.8,41,7.8,42.3,73.8,14.8,-55.5,-57.2,10.4,20.2,33.8,-7.7,23,39.9,21,122,-29.1,-2.4,2,18.5,7.4,12.5,14.6,42,20.3,16.5,29.1,13.9,1.7,23.8,2.2,42.2,186,76.1,-11.1,29.6,42.6,-9,64.3,-38.9,6.3,-52.6,39,32,25.2,15
1499.5,2235.2,779.9,1353.6,1148.5,2145.4,885.6,1209.8,2277.5,1376.6,772,1271.6,1009,546.2,3215.3,1707.1,1347.2,2571.3,1373.6,3168.9,2480.3,1118.8,1414.3,1518.2,911.2,3993.4,1210.2,3449.8,367.2,3328.4,1118,2286.1,3127.7,1600.6,2329.7,1768.5,3130.3,2566.6,811.8,1238.4,2288.5,1012.4,801.1,1257.2,329,318.1,1137.4,1287.6,644.4,3086.4,3470.9,743.8,820,1957.2,1746.6,3595.8,949.7,731.2,771.3,1299.5,880.1,1518.1,878.1,1217.9
65.9,2137.2,39.9,66.8,24.3,312.5,84,77,1237.5,287,155.7,119.6,895.5,42.6,499.5,181,754.8,1706.8,162.4,2608.4,223.9,237,268.8,901.2,17,549.4,40.2,96.9,142.6,643.1,107.1,534.5,1365.7,371.2,206,113,210.6,69.7,308.4,344.1,485.1,50.6,310.6,77.2,98.5,-20.2,50,370.5,98.9,634.1,574.4,90.5,1635.5,686,372.6,1209.1,66.8,158,123.5,72.8,87.1,235.5,165.5,372.1
427.7,710.7,573,418.7,449.4,473.3,455.2,496.2,1105,817.7,1048.3,481.8,981,660.3,494.3,554,1083.8,523.1,618.9,486.8,403.9,872.9,599.8,572.5,615.3,519.3,573.4,358.3,1332.9,545.3,475.8,563.9,636.4,543.5,771.1,306.6,681.4,494,467.8,564.2,881.8,642.9,616.9,681.8,1416.1,681,422.3,705.7,505.6,494.4,337.4,881.1,498.8,686.8,433.7,545.4,741.1,359.5,535.6,435.7,440.3,417.9,490.3,512.6
66.8,56.3,35.5,156.9,103,191.6,21.8,75,0.9,6.3,52,43,39.5,54.5,61,97,39,59.3,41.3,155.8,141.2,55,106,130,75,205.2,90.2,118,45,45,124,48,83,24.9,87.2,42,108,75.9,152.4,37,106,184.7,65,112,76.1,-13.1,43.5,47.3,49.7,237.3,59.9,99.4,7.3,61.6,57,45,45,39,29,46,13,45,46,12
46.4,63.9,42.4,44.2,57,1,72,32,60.1,104,57,72,206,99,60,51,69.4,68.1,107.2,18.5,49.2,285.8,156,29,63.9,84.1,110.5,115,146.5,89,54.9,74,63,27.5,35.1,79,24,78.2,82.8,109.8,57,45,115,109,98.5,94.7,66.8,62.7,162.3,127.9,111.8,247,18.1,65.9,97,75.9,74.5,80.1,63.9,61.6,81.7,65.9,72.9,58
72,176.8,219,391.2,99,259.8,69,54.1,19.7,233,147.5,118,25.5,81.2,85,56.2,126.6,53.4,185.7,198,369.1,77.6,160.3,196.5,104.4,90.2,109.2,114,58.1,108,114.7,100,74.6,104.4,119.8,54.5,45,265,51.3,148,286.4,210.5,184.4,109,72.8,61,172.9,65,88,192,111.1,193,113,72,59.7,148.7,43.6,78.1,80,108.9,94.7,138.6,69.7,111.1
824.4,4802.7,760.2,391.2,515.7,501.5,377.3,224.7,755.9,6814.3,895.1,826,435.5,869.5,478.8,1462.7,399,352.3,443,287,223.9,1352.7,302.5,938.8,1022.2,272.2,509.7,916.8,434.8,1701,1010.9,484.9,4364.9,4497.9,725.9,447.9,356.4,2299.1,444.3,379.5,2109.8,533.2,914,810.3,3353.8,484,415.9,3349.5,288.9,443.3,640.4,1599.4,109.9,704.7,357.2,2337.9,672.5,318.7,6055,5961.5,394.1,4031.8,1207.7,874.7
78.1,134.7,81.2,96.2,66.8,72.9,54.9,116,14,7,45,133.7,141.5,91.3,90,84.6,47.3,85,70.4,110.7,116.2,240,85.4,110.5,86,128,119,79,201,81.7,77,65,46.2,42.8,76.9,81,121.6,55.3,106.3,127,88,131.2,137,58.1,3.5,23.1,42.8,26,90.5,89.4,76.5,56.6,90.5,96.9,95,88.9,50.1,76.4,83,89,75.1,87.1,102.2,68.1
